ACC_NO,traveldelay_15min_sum,traveldelay_15min_mean,affected_segments_nunique,SEG_ID_crash_x,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,POLDIV,collision,heavy_ct,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,SEVERITY_2type,NO_VEH_2type,ST_LGT_good,Region,FRC,FRC_string,SPEED,KPH,edge_degree,SEG_ID_crash_y,ID,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,traveldelay_15min_sum_perseg,heavey_involve,roadwork
11276,47.48977429174989,1.484055446617184,10,_13440001238250200,2021-08-24,922,9,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,2,1,CSW,vehicle-vehicle,1,1072.5995982529255,758.4942777915817,875.1399936642567,754.1252806907544,78071.83701739192,304.333438,Slight,equalorhigherthan2,bad,KL,1,Main,70.0,100,6.733877174080345e-05,_13440001238250200,13440001238250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.748977429174989,y,0.0
11304,115.42225405985556,0.7305205953155415,52,_13440002092200200,2021-08-24,1843,18,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,1,C,vehicle-vehicle,0,867.6930408485816,187.7560106632699,1902.4983111218608,583.9742038499747,25527.20747442192,4715.0695917276,Slight,equalorhigherthan2,good,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440002092200200,13440002092200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2196587319202994,n,0.0
11321,82.64230826792286,0.8023525074555617,38,_13440001362573200,2021-08-25,934,9,Slight,Wednesday,weekday,peak,Yes,Clear,Not raining,Not lit,2,1,KC,vehicle-vehicle,0,633.9136437034268,898.2602490261842,822.0137265405909,618.4949024680294,27542.140982983427,9988.22991112275,Slight,equalorhigherthan2,bad,KL,3,Secondary,70.0,75,4.809912267200247e-05,_13440001362573200,13440001362573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17479758599797,n,0.0
11340,75.29259927617096,0.632710918287151,52,_13440001172236200,2021-08-25,1645,16,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,1,3,KT,single-vehicle,1,697.0198383698648,367.40445999851175,1502.4225699888916,790.3062958915012,20076.63474129875,52027.5092281426,Slight,lessthan2,good,KL,5,Local,50.0,65,5.771894720640296e-05,_13440001172236200,13440001172236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4479346014648262,y,0.0
11399,4.403506518238427,0.13760957869495086,10,_13440003336969202,2021-08-27,48,0,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Good,3,2,NP,vehicle-vehicle,0,2129.5771600700973,140.66575517741396,1278.2821947440736,920.900161003018,50725.65902000639,0.0,KSI,equalorhigherthan2,good,HKI,0,Main,50.0,120,5.771894720640296e-05,_13440003336969202,13440003336969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44035065182384275,n,0.0
11437,1.6830379847836507,0.05610126615945502,9,_13440001520930202,2021-08-27,1655,16,Slight,Friday,weekday,non-peak,No,Dull,Light rain,Not lit,2,1,CW,vehicle-vehicle,0,346.5911037020244,511.5048354985984,1127.783107219071,2782.7792249429635,116041.57898196964,476.248786368,Slight,equalorhigherthan2,bad,HKI,0,Main,70.0,120,3.847929813760197e-05,_13440001520930202,13440001520930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18700422053151675,n,0.0
11446,17.31119804294079,0.34622396085881585,16,_13440001624658200,2021-08-27,1933,19,Slight,Friday,weekday,peak,No,Clear,Not raining,Good,2,1,NP,vehicle-vehicle,0,83.80132028136752,231.6248708467068,969.6542299772716,2592.859696724895,116514.61323448064,476.248786368,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001624658200,13440001624658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819498776837995,n,0.0
11451,32.76211394776247,1.0568423854116926,13,_13440001362700200,2021-08-27,2050,20,Slight,Friday,weekday,peak,No,Clear,Not known,Good,2,1,TY,vehicle-vehicle,0,817.3246526486474,843.8980215118348,450.2136980478361,1386.3741852123433,64716.916249068745,2497.4370213872,Slight,equalorhigherthan2,good,NT,0,Main,70.0,120,5.771894720640296e-05,_13440001362700200,13440001362700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5201626113663442,n,0.0
11497,7.8149743952538895,0.10705444377060122,21,_13440001623422201,2021-08-28,2025,20,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,WTS,single-vehicle,1,668.9412869545001,1086.0648558140972,1041.9889921291242,889.8421364101865,43091.87964915429,5027.71317447757,Slight,lessthan2,good,KL,3,Secondary,70.0,60,4.809912267200247e-05,_13440001623422201,13440001623422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721416378692328,y,0.0
11503,39.16602243072462,0.6025541912419172,19,_13440001332650200,2021-08-28,2221,22,Serious,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,3,NP,vehicle-vehicle,0,1867.0750285214683,414.4334992146836,1265.2092543722838,676.5988752941907,71081.76951322661,0.0,KSI,equalorhigherthan2,good,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001332650200,13440001332650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061369601617085,n,0.0
11583,39.03655288249778,0.8674789529443951,13,_13440003322149200,2021-08-30,2038,20,Slight,Monday,weekday,peak,Yes,Clear,Not raining,Good,2,1,HV,vehicle-vehicle,0,1131.0372166731513,614.1058051436872,198.63646598929884,191.8060280137613,27529.812847085555,2602.2181466573,Slight,equalorhigherthan2,good,HKI,5,Local,70.0,65,5.771894720640296e-05,_13440003322149200,13440003322149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.002811760192137,n,0.0
11597,15.11126633404899,0.3083931904907957,24,_13440001370310202,2021-08-31,1102,11,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,HV,single-vehicle,0,545.4444493617847,958.0857490464967,832.7842025209432,296.3704760835961,26559.95867079883,11270.9558518055,Slight,lessthan2,bad,HKI,5,Local,70.0,65,4.809912267200247e-05,_13440001370310202,13440001370310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6296360972520413,n,0.0
11604,116.44097606685403,1.0984997742156042,53,_13440003345473200,2021-08-31,1425,14,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,YMT,vehicle-vehicle,0,701.8181334134439,720.200279679002,543.2189588608607,385.02195094845865,28634.51847134816,389.674895142,Slight,equalorhigherthan2,good,KL,5,Local,50.0,45,6.733877174080345e-05,_13440003345473200,13440003345473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1969995484312084,n,0.0
11655,22.048261559977572,0.6890081737492991,8,_13440003369214200,2021-09-01,1400,14,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Daylight,3,1,TY,vehicle-vehicle,0,1606.046683810844,799.4369750692965,1206.8068632764391,259.9346698650779,50331.225617011136,1388.13101723665,Slight,equalorhigherthan2,good,NT,2,Main,50.0,75,4.809912267200247e-05,_13440003369214200,13440003369214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7560326949971965,n,0.0
11721,76.86701601594739,0.9261086266981613,28,_13440001293931200,2021-09-02,1906,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,2,2,WCH,vehicle-vehicle,0,1689.4987931110386,435.166058574754,985.3600383889888,624.6209067087472,15148.94295299715,3099.11050031023,Slight,equalorhigherthan2,good,HKI,3,Secondary,50.0,60,3.847929813760197e-05,_13440001293931200,13440001293931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.745250571998121,n,0.0
11727,25.901446931026737,0.2755473077768802,40,_13440001354030200,2021-09-02,2232,22,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Good,2,1,WTS,vehicle-vehicle,0,945.5946315893758,265.34111750338315,1327.971301213433,1607.490402625698,11566.633210778882,4843.68281458565,Slight,equalorhigherthan2,good,KL,3,Secondary,70.0,60,5.771894720640296e-05,_13440001354030200,13440001354030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475361732756684,n,0.0
11746,5.803323657704361,0.1706859899324812,9,_13440003370768204,2021-09-03,1055,10,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,2,2,TY,vehicle-vehicle,1,1469.8546105253752,770.1809954963088,1543.7624013023617,522.3526796807895,55784.11408634451,1062.0692472405,KSI,equalorhigherthan2,good,NT,0,Main,70.0,120,3.847929813760197e-05,_13440003370768204,13440003370768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644813739744929,y,0.0
11747,6.693268407418135,0.23904530026493337,7,_13440001402437200,2021-09-03,1101,11,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,2,2,TKO,vehicle-vehicle,0,1199.1908859574069,763.5364954099058,1438.5190972974974,1520.045299612719,32536.201856655105,527.41325978454,Slight,equalorhigherthan2,good,NT,3,Secondary,50.0,75,3.847929813760197e-05,_13440001402437200,13440001402437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9561812010597335,n,0.0
11810,20.684218294113954,0.5590329268679447,15,_13440001476404202,2021-09-04,1212,12,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Not lit,1,1,ABD,single-vehicle,1,218.39042057987783,1135.134068207184,1097.2888114365542,1052.7866430662286,37355.41804735221,1841.6145535077,Slight,lessthan2,bad,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440001476404202,13440001476404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3789478862742637,y,0.0
11830,10.126777837847456,0.2531694459461864,15,_13440001408915201,2021-09-04,2158,21,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,NP,vehicle-vehicle,0,139.113977250316,86.42376504524894,883.4857643304251,2510.509793817353,95780.73302305418,476.248786368,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001408915201,13440001408915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751185225231637,n,0.0
11871,1.056405656102202,0.03301267675319381,13,_13440001370201202,2021-09-05,1726,17,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,CPK,vehicle-vehicle,0,1025.064835083213,1048.2999381105567,1077.6974006645466,2191.3396987892074,91560.02331506234,1678.3588534131,Slight,equalorhigherthan2,good,NT,0,Main,70.0,120,5.771894720640296e-05,_13440001370201202,13440001370201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08126197354632322,n,0.0
11918,189.22956833002735,0.7950822198740645,89,_13440001317566201,2021-09-06,1752,17,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,C,vehicle-vehicle,1,499.6637948797658,310.37022939333167,1584.4696656779006,1025.3334493461027,38829.27064610316,239.609352,Slight,equalorhigherthan2,bad,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440001317566201,13440001317566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126174925056487,y,0.0
11973,49.52419637050789,0.31147293314784835,61,_13440001317735200,2021-09-07,1955,19,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,1,C,vehicle-vehicle,0,1204.429410477487,852.502629084169,2482.7087075957934,154.97626649560166,32696.704164239763,4752.7431284928,Slight,equalorhigherthan2,good,HKI,2,Main,70.0,75,4.809912267200247e-05,_13440001317735200,13440001317735,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8118720716476703,n,0.0
11974,21.50170456740752,0.47781565705350043,16,_13440001623999202,2021-09-07,1958,19,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,1,ST,vehicle-vehicle,0,708.314998383097,1587.9341275274162,1638.4563036192442,1430.6120424117512,67207.12701607775,0.0,Slight,equalorhigherthan2,good,NT,0,Main,50.0,120,3.847929813760197e-05,_13440001623999202,13440001623999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34385653546297,n,0.0
11976,25.48830738101366,0.7965096056566768,8,_13440003342528201,2021-09-07,2208,22,Slight,Tuesday,weekday,non-peak,No,Clear,Light rain,Good,1,1,TS,single-vehicle,0,665.8978460604624,744.0693384903458,702.2992887907154,87.23221546483356,79244.37094588295,747.669869,Slight,lessthan2,good,NT,1,Main,70.0,70,4.809912267200247e-05,_13440003342528201,13440003342528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1860384226267073,n,0.0
11978,1.8423522962143377,0.057573509256698054,8,_13440001372756202,2021-09-07,2250,22,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Good,1,1,CSW,single-vehicle,0,925.5403212830918,562.4725358795994,368.052743882942,435.5552910890305,35081.815845502395,2777.4185464034,Slight,lessthan2,good,KL,2,Main,70.0,60,4.809912267200247e-05,_13440001372756202,13440001372756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23029403702679221,n,0.0
12018,13.061391307979488,0.2291472159294647,15,_13440002105424200,2021-09-08,2229,22,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Good,2,2,WTS,vehicle-vehicle,0,881.2796039984115,999.5006336773374,1033.9622514118964,774.4030453234491,12203.635693242892,1990.99357211297,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,75,5.771894720640296e-05,_13440002105424200,13440002105424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8707594205319659,n,0.0
12024,2.8524732271742628,0.11885305113226095,6,_13440003371006206,2021-09-09,655,6,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,TY,vehicle-object,0,1423.979281150445,816.522401047348,1730.8284939370892,594.4686654903744,60883.25444752396,1051.5935182461,Slight,lessthan2,good,NT,0,Main,70.0,120,3.847929813760197e-05,_13440003371006206,13440003371006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754122045290438,n,0.0
12057,1.886747021362498,0.05896084441757806,8,_13440003338320200,2021-09-09,1900,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,2,1,C,vehicle-vehicle,0,445.1750766225237,288.86082636015504,2637.7676200697,735.3861602399744,70525.58427480914,0.0,Slight,equalorhigherthan2,good,HKI,1,Main,70.0,70,3.847929813760197e-05,_13440003338320200,13440003338320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23584337767031224,n,0.0
12075,143.60393071837143,3.502534895570035,19,_13440001306247202,2021-09-10,824,8,Slight,Friday,weekday,peak,No,Clear,Not raining,Not lit,4,4,CW,vehicle-vehicle,0,382.0488451029532,546.6281612607343,1136.7420424403128,2821.4319578173067,18079.32419377238,807.555765484,Slight,equalorhigherthan2,bad,HKI,0,Main,70.0,120,4.809912267200247e-05,_13440001306247202,13440001306247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5581016167563915,n,0.0
12093,143.60174026493132,0.9510049024167637,91,_13440001407566200,2021-09-10,1510,15,Slight,Friday,weekday,non-peak,Yes,Clear,Not raining,Not lit,2,1,SSPO,vehicle-vehicle,0,527.8078953814265,825.7102688676365,633.2350759808079,452.71714758306297,18300.586297460424,1080.672578906,Slight,equalorhigherthan2,bad,KL,3,Secondary,50.0,60,7.695859627520394e-05,_13440001407566200,13440001407566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578041101812432,n,0.0
12167,43.9575621420013,0.771185300736865,23,_13440003336327202,2021-09-11,2102,21,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,3,1,KT,vehicle-vehicle,0,308.70253249208906,449.3213814907288,969.7537406621466,1507.1614772447645,81369.61853729658,188.844834,Slight,equalorhigherthan2,good,KL,0,Main,70.0,120,6.733877174080345e-05,_13440003336327202,13440003336327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9111983540000566,n,0.0
12170,85.34412662778227,0.907916240721088,37,_13440002036635201,2021-09-11,2210,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,WTS,vehicle-vehicle,0,1003.981135610221,375.0686773274701,1112.0284658362116,1350.2219469624715,72378.87031187513,7259.07194003344,Slight,equalorhigherthan2,good,KL,1,Main,50.0,100,3.847929813760197e-05,_13440002036635201,13440002036635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3065980169670883,n,0.0
12196,152.97001732986394,0.999804034835712,69,_13440001386019200,2021-09-12,1420,14,Slight,Sunday,weekend,non-peak,Yes,Clear,Not raining,Good,2,2,TP,vehicle-vehicle,0,581.8780622282014,917.839041288614,1006.3649610657956,1353.773476006276,23293.313123016684,1962.4552561117,Slight,equalorhigherthan2,good,NT,4,Local,50.0,45,5.771894720640296e-05,_13440001386019200,13440001386019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.216956772896579,n,0.0
12203,7.268265078465315,0.1651878426923935,11,_13440001579894200,2021-09-12,1600,16,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,WCH,vehicle-vehicle,0,1320.577440290787,182.3764869462039,681.6180013498374,739.3549758626764,78194.67471663414,65.12963,Slight,equalorhigherthan2,bad,HKI,1,Main,70.0,100,2.885947360320148e-05,_13440001579894200,13440001579894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660751370769574,n,0.0
12222,163.47998930069528,1.2020587448580535,53,_13440001624889200,2021-09-13,943,9,Slight,Monday,weekday,peak,Yes,Clear,Not raining,Not lit,2,1,KT,vehicle-vehicle,0,558.8129857665069,90.02339210404578,1377.146904486361,1090.9956528399869,22092.89740905155,10180.3432765529,Slight,equalorhigherthan2,bad,KL,5,Local,50.0,65,3.847929813760197e-05,_13440001624889200,13440001624889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0845281000131184,n,0.0
12226,50.26409582381677,0.9483791664871088,23,_13440001369620202,2021-09-13,1220,12,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,3,1,KC,vehicle-vehicle,0,941.7931735820476,948.5514626813214,984.458228094927,801.653355774292,34387.46976776932,169.7464592799,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,75,5.771894720640296e-05,_13440001369620202,13440001369620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185395470600729,n,0.0
12292,77.39034090083447,0.7232742140264904,36,_13440003310907201,2021-09-14,1540,15,Serious,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,NP,single-vehicle,1,409.3717051349968,246.883341665421,642.7043393314751,2388.388773759771,22876.337658108343,5525.0821162221,KSI,lessthan2,bad,HKI,3,Secondary,50.0,60,3.847929813760197e-05,_13440003310907201,13440003310907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1497316916898463,y,0.0
12316,34.531146895438766,0.41108508208855676,34,_13440001624973200,2021-09-14,2215,22,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Good,1,1,MK,vehicle-pedestrian,0,844.8374941727892,491.26918637212776,26.622654129718796,1215.5580981425503,40986.47137142973,0.0,Slight,lessthan2,good,KL,2,Main,70.0,60,4.809912267200247e-05,_13440001624973200,13440001624973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0156219675129048,n,1.0
12348,158.94821535452508,0.8454692306091759,76,_13440003323457200,2021-09-15,1600,16,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,WCH,vehicle-vehicle,0,172.6808563273946,325.8066139247911,911.8830259444218,655.7577445703416,65013.82937805604,2466.489664342,Slight,equalorhigherthan2,bad,HKI,1,Main,50.0,70,3.847929813760197e-05,_13440003323457200,13440003323457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091423886243751,n,0.0
12415,97.53152475009266,1.9123828382371109,18,_13440001622592202,2021-09-16,1941,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,3,1,KC,vehicle-vehicle,0,1033.0135344450566,823.902080293814,858.3850872072347,769.8657893854675,22251.7960665587,486.902127875,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,60,4.809912267200247e-05,_13440001622592202,13440001622592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.418418041671814,n,0.0
12437,211.39593237063715,0.8957454761467676,117,_13440001150905200,2021-09-17,1144,11,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,HV,vehicle-pedestrian,0,1223.646537298618,293.99123952105845,567.9036371048041,530.846048280153,10875.634100422252,7806.2295387907,KSI,lessthan2,bad,HKI,5,Local,50.0,45,8.657842080960443e-05,_13440001150905200,13440001150905,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8068028407746766,n,0.0
12444,29.03618525927505,0.6049205262348969,16,_13440001470733203,2021-09-17,1330,13,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,ABD,single-vehicle,0,331.5428549539428,819.8810315108992,1541.2752125537804,1510.1633672941882,6357.491967931791,2105.7456903556,Slight,lessthan2,bad,HKI,4,Local,50.0,65,5.771894720640296e-05,_13440001470733203,13440001470733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8147615787046907,n,0.0
12463,53.03392386849413,1.0006400729904552,21,_13440001615207200,2021-09-17,1740,17,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,C,single-vehicle,1,309.5672444043829,417.8974799752953,1394.5357909335278,1125.5947571131787,16529.65180877813,1669.1189944787,KSI,lessthan2,bad,HKI,6,Local,50.0,35,4.809912267200247e-05,_13440001615207200,13440001615207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.525424946118768,y,0.0
12564,1.2836131044372079,0.04584332515847171,10,_13440003369879201,2021-09-19,1159,11,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,4,1,TW,vehicle-vehicle,0,3442.325612211295,1576.949318935004,1579.34807508956,2914.845662660345,71123.23439388063,0.0,Slight,equalorhigherthan2,bad,NT,0,Main,70.0,120,4.809912267200247e-05,_13440003369879201,13440003369879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283613104437208,n,1.0
12577,49.230578690637124,0.3057799918673113,72,_13440001345518200,2021-09-19,1543,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,WCH,vehicle-vehicle,0,407.7319142568718,138.31209670858414,702.4959674914561,471.9761521887027,68147.92368601891,139.279875,Slight,equalorhigherthan2,bad,HKI,1,Main,70.0,70,3.847929813760197e-05,_13440001345518200,13440001345518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837580373699601,n,0.0
12619,71.42943227384866,0.8710906374859593,39,_13440001624127203,2021-09-20,1025,10,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,KC,vehicle-vehicle,1,526.7776080841338,1068.4508160504208,1008.8359097468648,150.76740121963172,14853.023416669756,2244.14047048572,Slight,equalorhigherthan2,good,KL,3,Secondary,70.0,75,4.809912267200247e-05,_13440001624127203,13440001624127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.831523904457658,y,0.0
