ACC_NO,timeslot_15min,traveldelay_15min_sum,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,collision,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,ST_LGT_good,Region,FRC_string,SPEED,KPH,edge_degree,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,heavey_involve,roadwork
14068,traveldelay_15min_t1,3.8502108843056506,2021-10-23,910,9,Slight,Saturday,weekend,peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,668.2339677612772,280.4239839482505,330.9592996252736,971.6477304164874,12595.37265588714,6773.39574321053,good,NT,Local,50.0,35,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14068,traveldelay_15min_t2,34.11151425822082,2021-10-23,910,9,Slight,Saturday,weekend,peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,668.2339677612772,280.4239839482505,330.9592996252736,971.6477304164874,12595.37265588714,6773.39574321053,good,NT,Local,50.0,35,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14068,traveldelay_15min_t3,22.84095116384726,2021-10-23,910,9,Slight,Saturday,weekend,peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,668.2339677612772,280.4239839482505,330.9592996252736,971.6477304164874,12595.37265588714,6773.39574321053,good,NT,Local,50.0,35,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14068,traveldelay_15min_t4,22.34298641614464,2021-10-23,910,9,Slight,Saturday,weekend,peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,668.2339677612772,280.4239839482505,330.9592996252736,971.6477304164874,12595.37265588714,6773.39574321053,good,NT,Local,50.0,35,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14093,traveldelay_15min_t1,9.760792479104271,2021-10-23,1910,19,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,single-vehicle,1078.5758208122654,631.6786722718142,2218.1652856037963,786.697970753367,18747.46342302389,22585.2797554316,good,HKI,Local,70.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14093,traveldelay_15min_t2,13.229604835106036,2021-10-23,1910,19,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,single-vehicle,1078.5758208122654,631.6786722718142,2218.1652856037963,786.697970753367,18747.46342302389,22585.2797554316,good,HKI,Local,70.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14093,traveldelay_15min_t3,7.506374460726998,2021-10-23,1910,19,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,single-vehicle,1078.5758208122654,631.6786722718142,2218.1652856037963,786.697970753367,18747.46342302389,22585.2797554316,good,HKI,Local,70.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14093,traveldelay_15min_t4,17.163704519139273,2021-10-23,1910,19,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,single-vehicle,1078.5758208122654,631.6786722718142,2218.1652856037963,786.697970753367,18747.46342302389,22585.2797554316,good,HKI,Local,70.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14098,traveldelay_15min_t1,30.05011146413273,2021-10-23,2219,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-pedestrian,801.8594117565344,70.12544062148173,148.26774963810126,1256.5721644495488,19463.25445890484,1122.73365863434,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14098,traveldelay_15min_t2,48.16587428781399,2021-10-23,2219,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-pedestrian,801.8594117565344,70.12544062148173,148.26774963810126,1256.5721644495488,19463.25445890484,1122.73365863434,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14098,traveldelay_15min_t3,25.993868443067537,2021-10-23,2219,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-pedestrian,801.8594117565344,70.12544062148173,148.26774963810126,1256.5721644495488,19463.25445890484,1122.73365863434,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14098,traveldelay_15min_t4,21.534617486853787,2021-10-23,2219,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-pedestrian,801.8594117565344,70.12544062148173,148.26774963810126,1256.5721644495488,19463.25445890484,1122.73365863434,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14107,traveldelay_15min_t1,10.052921027629475,2021-10-24,536,5,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-object,922.6396099305468,237.58632688734247,1963.5789450534548,527.8383920454608,37838.45112924034,474.966307734,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
14107,traveldelay_15min_t2,4.712742031389032,2021-10-24,536,5,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-object,922.6396099305468,237.58632688734247,1963.5789450534548,527.8383920454608,37838.45112924034,474.966307734,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
14107,traveldelay_15min_t3,5.02764817852966,2021-10-24,536,5,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-object,922.6396099305468,237.58632688734247,1963.5789450534548,527.8383920454608,37838.45112924034,474.966307734,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
14107,traveldelay_15min_t4,6.82305461691904,2021-10-24,536,5,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,vehicle-object,922.6396099305468,237.58632688734247,1963.5789450534548,527.8383920454608,37838.45112924034,474.966307734,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
14137,traveldelay_15min_t1,4.054613336843217,2021-10-24,1557,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,878.3724637648298,625.6100061795734,580.1368026770521,535.3617751648313,12639.605194451437,3338.5955397245,bad,HKI,Local,50.0,45,6.733877174080345e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14137,traveldelay_15min_t2,7.0902246598967125,2021-10-24,1557,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,878.3724637648298,625.6100061795734,580.1368026770521,535.3617751648313,12639.605194451437,3338.5955397245,bad,HKI,Local,50.0,45,6.733877174080345e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14137,traveldelay_15min_t3,9.454323034067578,2021-10-24,1557,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,878.3724637648298,625.6100061795734,580.1368026770521,535.3617751648313,12639.605194451437,3338.5955397245,bad,HKI,Local,50.0,45,6.733877174080345e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14137,traveldelay_15min_t4,7.380229988788527,2021-10-24,1557,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,878.3724637648298,625.6100061795734,580.1368026770521,535.3617751648313,12639.605194451437,3338.5955397245,bad,HKI,Local,50.0,45,6.733877174080345e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14140,traveldelay_15min_t1,0.9007365820173356,2021-10-24,1626,16,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,348.27964632326115,460.188728339708,1837.1333634745245,351.64020019120625,25883.53381592501,569.545425853,bad,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14140,traveldelay_15min_t2,2.24690237904357,2021-10-24,1626,16,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,348.27964632326115,460.188728339708,1837.1333634745245,351.64020019120625,25883.53381592501,569.545425853,bad,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14140,traveldelay_15min_t3,1.7717626423658748,2021-10-24,1626,16,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,348.27964632326115,460.188728339708,1837.1333634745245,351.64020019120625,25883.53381592501,569.545425853,bad,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14140,traveldelay_15min_t4,2.2146796089702923,2021-10-24,1626,16,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,348.27964632326115,460.188728339708,1837.1333634745245,351.64020019120625,25883.53381592501,569.545425853,bad,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
14184,traveldelay_15min_t1,4.444213610202171,2021-10-25,1350,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1013.5803550862104,749.0730637686348,783.5353434902249,779.4696055184813,22251.7960665587,486.902127875,good,KL,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14184,traveldelay_15min_t2,21.20524171549442,2021-10-25,1350,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1013.5803550862104,749.0730637686348,783.5353434902249,779.4696055184813,22251.7960665587,486.902127875,good,KL,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14184,traveldelay_15min_t3,32.38163592887592,2021-10-25,1350,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1013.5803550862104,749.0730637686348,783.5353434902249,779.4696055184813,22251.7960665587,486.902127875,good,KL,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14184,traveldelay_15min_t4,38.18114629031079,2021-10-25,1350,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1013.5803550862104,749.0730637686348,783.5353434902249,779.4696055184813,22251.7960665587,486.902127875,good,KL,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14195,traveldelay_15min_t1,20.77416130196776,2021-10-25,1600,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,y,0.0
14195,traveldelay_15min_t2,23.39632667021674,2021-10-25,1600,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,y,0.0
14195,traveldelay_15min_t3,0.4876457682679664,2021-10-25,1600,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,y,0.0
14195,traveldelay_15min_t4,1.292657841333024,2021-10-25,1600,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,y,0.0
14228,traveldelay_15min_t1,21.82858843977181,2021-10-26,935,9,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,702.3707075231065,259.3395467141854,1405.851766218684,1381.7206196531451,16493.955525614092,55494.2219002998,bad,KL,Local,50.0,45,5.771894720640296e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,n,0.0
14228,traveldelay_15min_t2,10.171718372237732,2021-10-26,935,9,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,702.3707075231065,259.3395467141854,1405.851766218684,1381.7206196531451,16493.955525614092,55494.2219002998,bad,KL,Local,50.0,45,5.771894720640296e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,n,0.0
14228,traveldelay_15min_t3,2.075465962552374,2021-10-26,935,9,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,702.3707075231065,259.3395467141854,1405.851766218684,1381.7206196531451,16493.955525614092,55494.2219002998,bad,KL,Local,50.0,45,5.771894720640296e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,n,0.0
14228,traveldelay_15min_t4,8.570093738059844,2021-10-26,935,9,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,702.3707075231065,259.3395467141854,1405.851766218684,1381.7206196531451,16493.955525614092,55494.2219002998,bad,KL,Local,50.0,45,5.771894720640296e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,n,0.0
14236,traveldelay_15min_t1,2.427213049842193,2021-10-26,1259,12,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1118.991484117984,944.7939154145477,963.512564271481,738.4922742305085,78414.55441974406,117.984314,bad,KL,Main,70.0,100,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14236,traveldelay_15min_t2,4.973044809832839,2021-10-26,1259,12,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1118.991484117984,944.7939154145477,963.512564271481,738.4922742305085,78414.55441974406,117.984314,bad,KL,Main,70.0,100,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14236,traveldelay_15min_t3,5.457995396867494,2021-10-26,1259,12,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1118.991484117984,944.7939154145477,963.512564271481,738.4922742305085,78414.55441974406,117.984314,bad,KL,Main,70.0,100,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14236,traveldelay_15min_t4,0.7722829522924827,2021-10-26,1259,12,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1118.991484117984,944.7939154145477,963.512564271481,738.4922742305085,78414.55441974406,117.984314,bad,KL,Main,70.0,100,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
14242,traveldelay_15min_t1,10.418717026187627,2021-10-26,1501,15,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,single-vehicle,777.7546709679868,528.6041304060742,529.8055212931449,376.47652018226097,20837.8884415658,16472.745760387,good,KL,Secondary,50.0,60,5.771894720640296e-05,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,1.0
14242,traveldelay_15min_t2,30.55153184921679,2021-10-26,1501,15,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,single-vehicle,777.7546709679868,528.6041304060742,529.8055212931449,376.47652018226097,20837.8884415658,16472.745760387,good,KL,Secondary,50.0,60,5.771894720640296e-05,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,1.0
14242,traveldelay_15min_t3,13.15634752606526,2021-10-26,1501,15,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,single-vehicle,777.7546709679868,528.6041304060742,529.8055212931449,376.47652018226097,20837.8884415658,16472.745760387,good,KL,Secondary,50.0,60,5.771894720640296e-05,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,1.0
